episode,total_episodes,model_type,epsilon,per_beta,global_step,training_updates,agents,learning_rate,gamma,avg_reward,avg_queue,throughput,avg_travel_time,episode_co2,co2_per_veh,updates,loss,policy_loss,value_loss,time_of_day,global_congestion
227,250,GAT-DQN,0.01,0.944578313253012,68100,300.0,9,0.001,0.99,-0.7355061428536483,17.591944444444447,460,57.55434782608695,99293329.28524251,215855.06366357068,300.0,0.48267015571395555,0.0,0.0,0.0,0.0
228,250,GAT-DQN,0.01,0.946987951807229,68400,300.0,9,0.001,0.99,-0.7863037415819638,16.713333333333335,480,60.83541666666667,106151005.11356516,221147.92731992743,300.0,0.41257382874687515,0.0,0.0,0.0,0.0
229,250,GAT-DQN,0.01,0.9493975903614458,68700,300.0,9,0.001,0.99,-0.6977775723599439,15.77787037037037,445,51.476404494382024,94199972.26859246,211685.3309406572,300.0,0.4345703816910585,0.0,0.0,0.0,0.0
230,250,GAT-DQN,0.01,0.9518072289156626,69000,300.0,9,0.001,0.99,-0.6958971824413189,14.341666666666667,504,55.432539682539684,93946119.6295781,186401.03101106765,300.0,0.46706052218874294,0.0,0.0,0.0,0.0
231,250,GAT-DQN,0.01,0.9542168674698795,69300,300.0,9,0.001,0.99,-0.7483482979367838,15.208518518518515,513,58.927875243664715,101027020.22146587,196933.7626149432,300.0,0.44192281837264696,0.0,0.0,0.0,0.0
232,250,GAT-DQN,0.01,0.9566265060240964,69600,300.0,9,0.001,0.99,-0.7243852914232587,15.716018518518519,494,59.60323886639676,97792014.34214006,197959.54320271267,300.0,0.42064463049173356,0.0,0.0,0.0,0.0
233,250,GAT-DQN,0.01,0.9590361445783133,69900,300.0,9,0.001,0.99,-0.8093734203133112,18.23759259259259,481,57.61538461538461,109265411.74229686,227163.01817525335,300.0,0.4524134293695291,0.0,0.0,0.0,0.0
234,250,GAT-DQN,0.01,0.9614457831325302,70200,300.0,9,0.001,0.99,-0.7072648936156457,18.162407407407407,391,48.30179028132992,95480760.63811225,244196.31876755052,300.0,0.45502794593572615,0.0,0.0,0.0,0.0
235,250,GAT-DQN,0.01,0.963855421686747,70500,300.0,9,0.001,0.99,-0.6963315425080195,14.263240740740741,497,58.23541247484909,94004758.23858254,189144.3827738079,300.0,0.4656877815723419,0.0,0.0,0.0,0.0
236,250,GAT-DQN,0.01,0.9662650602409638,70800,300.0,9,0.001,0.99,-0.8288957905307232,19.433240740740743,492,63.9349593495935,111900931.72164768,227440.91813343024,300.0,0.465602493857344,0.0,0.0,0.0,0.0
237,250,GAT-DQN,0.01,0.9686746987951808,71100,300.0,9,0.001,0.99,-0.6579812759036655,14.416203703703705,456,60.49561403508772,88827472.24699475,194797.0882609534,300.0,0.4742954013993343,0.0,0.0,0.0,0.0
238,250,GAT-DQN,0.01,0.9710843373493976,71400,300.0,9,0.001,0.99,-0.7468015231144037,15.740462962962962,456,53.64035087719298,100818205.62044469,221092.5561851857,300.0,0.43109051580230395,0.0,0.0,0.0,0.0
239,250,GAT-DQN,0.01,0.9734939759036144,71700,300.0,9,0.001,0.99,-0.7254755374365076,16.314814814814813,465,55.159139784946234,97939197.55392869,210621.93022350257,300.0,0.42496806271374227,0.0,0.0,0.0,0.0
240,250,GAT-DQN,0.01,0.9759036144578312,72000,300.0,9,0.001,0.99,-0.6687622550404051,13.865833333333333,468,56.75854700854701,90282904.43045469,192912.188953963,300.0,0.4397981046140194,0.0,0.0,0.0,0.0
241,250,GAT-DQN,0.01,0.9783132530120482,72300,300.0,9,0.001,0.99,-0.6457914961986887,15.617499999999996,427,62.07962529274005,87181851.98682283,204172.955472653,300.0,0.4396559585134188,0.0,0.0,0.0,0.0
242,250,GAT-DQN,0.01,0.9807228915662651,72600,300.0,9,0.001,0.99,-0.7196340243209481,17.41972222222222,436,54.75,97150593.28332807,222822.46165900934,300.0,0.4234813952694337,0.0,0.0,0.0,0.0
243,250,GAT-DQN,0.01,0.983132530120482,72900,300.0,9,0.001,0.99,-0.7553794830153829,17.66453703703704,461,56.99132321041215,101976230.20707679,221206.57311730323,300.0,0.49712289139628413,0.0,0.0,0.0,0.0
244,250,GAT-DQN,0.01,0.9855421686746988,73200,300.0,9,0.001,0.99,-0.7031044612352872,17.11685185185185,420,50.56666666666667,94919102.26676399,225997.86253991426,300.0,0.42263786857326824,0.0,0.0,0.0,0.0
245,250,GAT-DQN,0.01,0.9879518072289156,73500,300.0,9,0.001,0.99,-0.7054446209526859,17.94537037037037,398,49.68341708542714,95235023.82861267,239283.97946887606,300.0,0.44446036060651145,0.0,0.0,0.0,0.0
246,250,GAT-DQN,0.01,0.9903614457831326,73800,300.0,9,0.001,0.99,-0.7025867054777646,15.46027777777778,461,61.084598698481564,94849205.23949823,205746.64910954062,300.0,0.4370130228996277,0.0,0.0,0.0,0.0
247,250,GAT-DQN,0.01,0.9927710843373494,74100,300.0,9,0.001,0.99,-0.6356356013789767,13.943425925925924,490,59.32857142857143,85810806.18616192,175124.0942574733,300.0,0.46100025991598764,0.0,0.0,0.0,0.0
248,250,GAT-DQN,0.01,0.9951807228915662,74400,300.0,9,0.001,0.99,-0.7729590123579115,15.772407407407405,466,58.18454935622318,104349466.66831796,223925.89413802137,300.0,0.5137565249452988,0.0,0.0,0.0,0.0
249,250,GAT-DQN,0.01,0.9975903614457831,74700,300.0,9,0.001,0.99,-0.6931238129430389,16.830833333333334,416,49.98317307692308,93571714.7473103,224932.0066041113,300.0,0.43738675164679686,0.0,0.0,0.0,0.0
250,250,GAT-DQN,0.01,1.0,75000,300.0,9,0.001,0.99,-0.7516616744588491,19.92972222222222,422,58.018957345971565,101474326.05194424,240460.4882747494,300.0,0.42721479512751104,0.0,0.0,0.0,0.0
